Sensor ID,Lat, Long,Timestamp,Soil Moisture (%),Soil Type,Recommended Crop(s),Recommended Crop(s)
S1753,-17.4101,-95.4,26:03.0,17.5,Sandy,Corn, Sunflower
S1754,-7.363,108.4541,16:03.0,6.5,Loam,Wheat, Barley
S1755,-9.3423,128.3721,05:03.0,30.4,Loam,Rice, Sugarcane
S1756,-9.5277,-137.2655,50:03.0,30.4,Sandy,Potatoes, Carrots
S1757,-0.4728,55.2143,53:03.0,11.1,Clay,Wheat, Peas
S1758,-71.5242,-31.5581,51:03.0,27.6,Clay,Rice, Sugarcane
S1759,10.2836,-179.9389,21:03.0,27.2,Sandy,Potatoes, Carrots
S1760,-73.6388,37.5132,04:03.0,19.2,Clay,Corn, Soybeans
S1761,21.4319,-70.3447,36:03.0,16.5,Sandy,Corn, Sunflower
S1762,1.5008,-105.5336,07:03.0,27.3,Loam,Rice, Sugarcane
S1763,30.8654,162.1278,52:03.0,29.4,Clay,Rice, Sugarcane
S1764,-24.5984,-160.4609,25:03.0,21.4,Loam,Maize, Cotton
S1765,-49.8747,-16.3944,48:03.0,13.9,Sandy,Millet, Sorghum
S1766,10.8272,43.1129,53:03.0,17.3,Loam,Maize, Cotton
S1767,-4.8359,56.5802,37:03.0,32.3,Sandy,Potatoes, Carrots
S1768,38.8644,-138.9516,33:03.0,12.8,Sandy,Millet, Sorghum
S1769,46.6776,-100.171,48:03.0,19.5,Clay,Corn, Soybeans
S1770,-28.5557,118.7582,16:03.0,11.7,Sandy,Millet, Sorghum
S1771,83.5981,-74.8859,22:03.0,32.6,Clay,Rice, Sugarcane
S1772,3.9573,72.7546,44:03.0,31.3,Clay,Rice, Sugarcane
S1773,-81.7599,-120.9041,14:03.0,34.5,Sandy,Potatoes, Carrots
S1774,-64.7191,78.0682,43:03.0,34.7,Loam,Rice, Sugarcane
S1775,39.8806,-141.4939,14:03.0,6.7,Loam,Wheat, Barley
S1776,19.9533,-112.4844,01:03.0,11.6,Sandy,Millet, Sorghum
S1777,77.4389,-38.5573,33:03.0,6.5,Clay,Wheat, Peas
S1778,-7.7317,101.3113,16:03.0,19.6,Loam,Maize, Cotton
S1779,39.0218,-141.2043,40:03.0,26,Sandy,Potatoes, Carrots
S1780,-15.3953,153.5856,53:03.0,9.6,Sandy,Millet, Sorghum
S1781,60.7439,31.972,29:03.0,22.1,Clay,Corn, Soybeans
S1782,48.9861,-17.8183,57:03.0,13.7,Loam,Wheat, Barley
S1783,28.5222,164.2285,24:03.0,17.9,Loam,Maize, Cotton
S1784,-65.7655,-0.4217,08:03.0,10.1,Clay,Wheat, Peas
S1785,5.4656,-162.5142,30:03.0,14,Clay,Wheat, Peas
S1786,78.3555,121.9738,03:03.0,29.5,Loam,Rice, Sugarcane
S1787,-3.0722,2.9998,17:03.0,25.2,Sandy,Potatoes, Carrots
S1788,75.8092,-116.2071,07:03.0,17.7,Clay,Corn, Soybeans
S1789,14.1398,82.9781,30:03.0,32.3,Clay,Rice, Sugarcane
S1790,-66.8913,-40.534,56:03.0,34.2,Sandy,Potatoes, Carrots
S1791,18.0983,137.7705,15:03.0,20.1,Sandy,Corn, Sunflower
S1792,0.7398,-41.5215,49:03.0,7.7,Loam,Wheat, Barley
S1793,86.3101,149.7277,50:03.0,8.7,Loam,Wheat, Barley
S1794,47.2274,-81.5055,51:03.0,12.8,Clay,Wheat, Peas
S1795,83.4468,169.377,59:03.0,12.1,Sandy,Millet, Sorghum
S1796,-8.4878,-131.9861,23:03.0,17.5,Loam,Maize, Cotton
S1797,-15.7058,72.0051,08:03.0,26.1,Sandy,Potatoes, Carrots
S1798,44.7168,-72.3913,25:03.0,7.6,Sandy,Millet, Sorghum
S1799,36.269,129.8547,51:03.0,31.8,Clay,Rice, Sugarcane
S1800,38.1374,156.7843,41:03.0,15.2,Loam,Maize, Cotton
S1801,23.865,-107.6799,46:03.0,27.5,Clay,Rice, Sugarcane
S1802,22.3502,-75.3914,28:03.0,18.9,Clay,Corn, Soybeans
S1803,-27.8472,62.0545,30:03.0,29.3,Sandy,Potatoes, Carrots
S1804,86.6404,54.0311,49:03.0,9.4,Clay,Wheat, Peas
S1805,82.4988,1.4016,44:03.0,34.7,Loam,Rice, Sugarcane
S1806,34.9762,-63.9427,50:03.0,24.7,Loam,Maize, Cotton
S1807,-69.2271,-53.1944,17:03.0,17.3,Sandy,Corn, Sunflower
S1808,-3.5334,25.4297,32:03.0,17.6,Clay,Corn, Soybeans
S1809,30.0883,-29.7079,53:03.0,16.3,Clay,Corn, Soybeans
S1810,44.6164,122.9001,32:03.0,18,Clay,Corn, Soybeans
S1811,-38.533,125.0284,50:03.0,29,Sandy,Potatoes, Carrots
S1812,55.4949,8.1828,12:03.0,29.8,Sandy,Potatoes, Carrots
S1813,-85.451,-127.6824,13:03.0,12.1,Sandy,Millet, Sorghum
S1814,30.6458,-108.0351,57:03.0,15.3,Loam,Maize, Cotton
S1815,45.0333,-122.0633,36:03.0,8.3,Sandy,Millet, Sorghum
S1816,-38.4092,-89.798,25:03.0,11,Loam,Wheat, Barley
S1817,61.0887,68.6141,54:03.0,32.5,Loam,Rice, Sugarcane
S1818,-36.8747,91.2938,40:03.0,14.4,Sandy,Millet, Sorghum
S1819,-84.1849,113.0494,13:03.0,27.8,Clay,Rice, Sugarcane
S1820,-71.5536,132.4927,25:03.0,21.8,Loam,Maize, Cotton
S1821,43.1086,131.3429,27:03.0,18.4,Clay,Corn, Soybeans
S1822,43.6343,22.0574,24:03.0,21.2,Sandy,Corn, Sunflower
S1823,-47.2328,102.3506,51:03.0,8.6,Loam,Wheat, Barley
S1824,53.7879,-76.4501,04:03.0,34.8,Sandy,Potatoes, Carrots
S1825,29.6088,153.5345,24:03.0,24.9,Loam,Maize, Cotton
S1826,-20.2402,164.4127,39:03.0,25.3,Sandy,Potatoes, Carrots
S1827,85.6481,-67.4446,27:03.0,22.5,Loam,Maize, Cotton
S1828,9.3824,-175.3325,06:03.0,19.5,Sandy,Corn, Sunflower
S1829,-44.7586,43.4022,01:03.0,18.4,Clay,Corn, Soybeans
S1830,50.5665,133.2425,30:03.0,9.6,Sandy,Millet, Sorghum
S1831,59.397,148.1351,14:03.0,5.3,Sandy,Millet, Sorghum
S1832,36.8332,53.1477,36:03.0,15.9,Loam,Maize, Cotton
S1833,45.9194,16.7814,06:03.0,22.1,Sandy,Corn, Sunflower
S1834,18.6097,99.4128,13:03.0,33.5,Loam,Rice, Sugarcane
S1835,83.5722,-74.096,27:03.0,15,Clay,Corn, Soybeans
S1836,-58.0633,65.7572,47:03.0,25.1,Sandy,Potatoes, Carrots
S1837,-56.3442,-117.4338,59:03.0,7.9,Sandy,Millet, Sorghum
S1838,2.4924,-44.2086,45:03.0,6.1,Clay,Wheat, Peas
S1839,-12.8686,20.3755,02:03.0,26.2,Sandy,Potatoes, Carrots
S1840,-66.588,30.235,21:03.0,30.1,Clay,Rice, Sugarcane
S1841,-44.0971,-60.9974,33:03.0,11.7,Loam,Wheat, Barley
S1842,37.7441,-124.2699,09:03.0,10.5,Loam,Wheat, Barley
S1843,-62.3334,-63.8532,10:03.0,5.4,Sandy,Millet, Sorghum
S1844,-80.846,155.6575,03:03.0,7.8,Clay,Wheat, Peas
S1845,20.8096,58.2805,14:03.0,24.6,Loam,Maize, Cotton
S1846,-1.7008,26.1637,00:03.0,34.4,Loam,Rice, Sugarcane
S1847,-25.5446,102.2513,48:03.0,22.5,Clay,Corn, Soybeans
S1848,-32.7854,-100.8137,31:03.0,21.1,Loam,Maize, Cotton
S1849,-56.9036,-155.4565,33:03.0,31.1,Sandy,Potatoes, Carrots
S1850,0.9253,-30.2648,02:03.0,8.1,Sandy,Millet, Sorghum
S1851,6.6665,-146.8996,40:03.0,12.5,Loam,Wheat, Barley
S1852,-50.1843,-103.1926,59:03.0,11.5,Loam,Wheat, Barley
S1853,-30.261,-50.1128,00:03.0,16.7,Clay,Corn, Soybeans
S1854,-50.6798,90.956,14:03.0,24.3,Sandy,Corn, Sunflower
S1855,5.4898,178.7872,57:03.0,16.6,Sandy,Corn, Sunflower
S1856,58.2639,173.208,24:03.0,19.7,Loam,Maize, Cotton
S1857,-88.4153,60.8178,59:03.0,10.2,Sandy,Millet, Sorghum
S1858,-9.7799,145.6187,42:03.0,13.1,Sandy,Millet, Sorghum
S1859,20.4662,43.6074,01:03.0,13.6,Loam,Wheat, Barley
S1860,82.6014,65.7185,54:03.0,12.9,Loam,Wheat, Barley
S1861,-32.2313,149.7357,04:03.0,5.7,Clay,Wheat, Peas
S1862,80.0978,-41.0847,29:03.0,5.6,Clay,Wheat, Peas
S1863,7.2427,-78.1816,49:03.0,14.8,Sandy,Millet, Sorghum
S1864,74.0405,115.9593,02:03.0,6.7,Sandy,Millet, Sorghum
S1865,-22.5076,109.014,17:03.0,25,Sandy,Potatoes, Carrots
S1866,-9.7998,-164.2134,58:03.0,12.9,Clay,Wheat, Peas
S1867,71.6907,-110.6955,00:03.0,32,Clay,Rice, Sugarcane
S1868,2.501,161.3563,34:03.0,12.3,Loam,Wheat, Barley
S1869,-59.8689,164.2594,23:03.0,19.1,Clay,Corn, Soybeans
S1870,6.8355,-177.361,18:03.0,25.4,Clay,Rice, Sugarcane
S1871,-78.2151,61.3206,44:03.0,16.8,Sandy,Corn, Sunflower
S1872,49.2448,131.3823,55:03.0,16.8,Sandy,Corn, Sunflower
S1873,-13.6423,-142.5863,04:03.0,13,Loam,Wheat, Barley
S1874,6.7958,72.9874,44:03.0,22.4,Clay,Corn, Soybeans
S1875,85.7203,99.0744,00:03.0,12,Sandy,Millet, Sorghum
S1876,26.381,158.3104,51:03.0,14.9,Clay,Wheat, Peas
S1877,44.4403,-124.6484,50:03.0,17.3,Sandy,Corn, Sunflower
S1878,-7.3395,-60.5825,09:03.0,31.8,Sandy,Potatoes, Carrots
S1879,-74.2462,-160.4635,05:03.0,5,Loam,Wheat, Barley
S1880,52.9587,20.9103,07:03.0,34.5,Sandy,Potatoes, Carrots
S1881,13.4932,-98.0476,52:03.0,31.7,Loam,Rice, Sugarcane
S1882,-43.4434,-40.3083,50:03.0,25.4,Loam,Rice, Sugarcane
S1883,23.4391,-24.111,06:03.0,27.2,Loam,Rice, Sugarcane
S1884,-86.9596,62.3875,02:03.0,33.9,Sandy,Potatoes, Carrots
S1885,6.2702,50.9122,36:03.0,5.6,Sandy,Millet, Sorghum
S1886,21.3029,92.1458,00:03.0,14.6,Loam,Wheat, Barley
S1887,15.4094,72.3175,23:03.0,14.1,Sandy,Millet, Sorghum
S1888,-76.9339,154.0972,49:03.0,30,Sandy,Potatoes, Carrots
S1889,-70.8956,103.2811,14:03.0,9.4,Loam,Wheat, Barley
S1890,-35.7569,-148.8581,41:03.0,22.2,Clay,Corn, Soybeans
S1891,47.7494,-22.4366,36:03.0,22.4,Loam,Maize, Cotton
S1892,-18.8796,57.8603,24:03.0,17.3,Loam,Maize, Cotton
S1893,-4.6822,12.0484,06:03.0,28.4,Loam,Rice, Sugarcane
S1894,-65.4513,-39.2427,03:03.0,30.9,Clay,Rice, Sugarcane
S1895,53.5472,16.4608,00:03.0,26.6,Loam,Rice, Sugarcane
S1896,82.8242,-128.1328,21:03.0,20.4,Loam,Maize, Cotton
S1897,31.912,149.1008,15:03.0,11.7,Sandy,Millet, Sorghum
S1898,53.1031,82.5568,10:03.0,27.4,Loam,Rice, Sugarcane
S1899,-22.8365,161.8074,44:03.0,30.5,Sandy,Potatoes, Carrots
S1900,9.6344,19.8251,48:03.0,11,Sandy,Millet, Sorghum
S1901,-67.8177,-178.1893,05:03.0,20.5,Loam,Maize, Cotton
S1902,17.3979,13.3747,14:03.0,15.6,Clay,Corn, Soybeans
S1903,80.4563,-70.3112,13:03.0,6.7,Sandy,Millet, Sorghum
S1904,44.6934,145.2767,54:03.0,15.9,Clay,Corn, Soybeans
S1905,-28.1067,-31.4444,33:03.0,33.8,Loam,Rice, Sugarcane
S1906,26.2677,4.519,00:03.0,25.9,Loam,Rice, Sugarcane
S1907,-61.0282,-100.5163,09:03.0,34.5,Sandy,Potatoes, Carrots
S1908,60.2547,-110.0426,04:03.0,19.8,Loam,Maize, Cotton
S1909,-57.3556,107.8776,30:03.0,7.1,Clay,Wheat, Peas
S1910,63.4052,126.4996,37:03.0,29.6,Clay,Rice, Sugarcane
S1911,77.8266,177.9527,40:03.0,30.8,Clay,Rice, Sugarcane
S1912,-6.9723,17.8793,37:03.0,24.4,Clay,Corn, Soybeans
S1913,-37.6825,-155.7494,31:03.0,16.1,Sandy,Corn, Sunflower
S1914,-72.3236,81.2121,37:03.0,25,Clay,Rice, Sugarcane
S1915,-2.3057,-60.8937,59:03.0,30.7,Loam,Rice, Sugarcane
S1916,-66.9213,55.9703,06:03.0,26.6,Loam,Rice, Sugarcane
S1917,-71.9919,43.0257,49:03.0,24,Sandy,Corn, Sunflower
S1918,72.0213,-65.5971,50:03.0,29.5,Sandy,Potatoes, Carrots
S1919,-8.8837,41.8833,44:03.0,19.2,Clay,Corn, Soybeans
S1920,-34.9784,30.3012,37:03.0,9.1,Sandy,Millet, Sorghum
S1921,11.7994,-48.7824,02:03.0,6.3,Sandy,Millet, Sorghum
S1922,-33.06,-25.8093,19:03.0,19.7,Sandy,Corn, Sunflower
S1923,-89.1303,-91.377,09:03.0,30.8,Clay,Rice, Sugarcane
S1924,-50.1254,86.3338,33:03.0,21.6,Loam,Maize, Cotton
S1925,-11.4977,122.4396,07:03.0,17.8,Clay,Corn, Soybeans
S1926,-65.825,83.8702,32:03.0,24.9,Sandy,Corn, Sunflower
S1927,68.0194,-13.3746,51:03.0,8,Sandy,Millet, Sorghum
S1928,-25.4265,-70.0302,41:03.0,16.4,Loam,Maize, Cotton
S1929,9.3009,-116.7227,50:03.0,19.1,Sandy,Corn, Sunflower
S1930,19.193,123.0455,48:03.0,5.1,Sandy,Millet, Sorghum
S1931,64.5685,-129.5994,45:03.0,33.7,Loam,Rice, Sugarcane
S1932,6.9512,-85.2355,29:03.0,20.3,Loam,Maize, Cotton
S1933,69.5404,-152.4735,12:03.0,20.5,Loam,Maize, Cotton
S1934,-76.428,-173.2931,15:03.0,27.5,Clay,Rice, Sugarcane
S1935,1.2921,-168.7701,20:03.0,16.8,Clay,Corn, Soybeans
S1936,14.7403,-34.1516,35:03.0,28.7,Clay,Rice, Sugarcane
S1937,16.2065,146.2693,04:03.0,27.4,Loam,Rice, Sugarcane
S1938,9.2869,15.649,16:03.0,19,Loam,Maize, Cotton
S1939,89.7711,-10.0426,59:03.0,34.3,Clay,Rice, Sugarcane
S1940,49.5355,-48.3053,40:03.0,14.4,Loam,Wheat, Barley
S1941,-49.8048,97.9721,29:03.0,14.2,Sandy,Millet, Sorghum
S1942,41.9808,-75.2403,50:03.0,26,Sandy,Potatoes, Carrots
S1943,-6.3538,3.7483,07:03.0,14.2,Sandy,Millet, Sorghum
S1944,-18.5787,0.7802,14:03.0,15.5,Clay,Corn, Soybeans
S1945,29.2821,125.2735,32:03.0,21.2,Clay,Corn, Soybeans
S1946,55.1772,41.053,41:03.0,6,Sandy,Millet, Sorghum
S1947,-60.1482,5.0892,34:03.0,10.9,Loam,Wheat, Barley
S1948,-9.6803,-115.5077,01:03.0,17.1,Sandy,Corn, Sunflower
S1949,80.7681,57.3888,31:03.0,29.9,Loam,Rice, Sugarcane
S1950,84.1924,84.9311,38:03.0,30.3,Clay,Rice, Sugarcane
S1951,-2.9694,-50.8336,03:03.0,7.9,Clay,Wheat, Peas
S1952,-50.6126,-4.4488,48:03.0,22.6,Loam,Maize, Cotton
S1953,-78.685,-47.0033,04:03.0,9.8,Clay,Wheat, Peas
S1954,-82.2945,-105.5613,41:03.0,28.4,Loam,Rice, Sugarcane
S1955,73.3907,-49.9495,47:03.0,31.8,Clay,Rice, Sugarcane
S1956,-5.4586,-16.3284,08:03.0,5.4,Loam,Wheat, Barley
S1957,-81.6413,173.0123,05:03.0,21,Clay,Corn, Soybeans
S1958,-31.6672,73.3451,31:03.0,25.1,Sandy,Potatoes, Carrots
S1959,3.8471,118.673,13:03.0,15.1,Sandy,Corn, Sunflower
S1960,60.277,-85.2062,09:03.0,5.9,Sandy,Millet, Sorghum
S1961,7.983,-117.4141,01:03.0,12.2,Sandy,Millet, Sorghum
S1962,27.6616,-48.4932,30:03.0,33.9,Clay,Rice, Sugarcane
S1963,27.6006,120.7689,33:03.0,12.8,Clay,Wheat, Peas
S1964,2.9993,-44.5216,14:03.0,22.7,Sandy,Corn, Sunflower
S1965,73.3036,5.8938,51:03.0,28.5,Loam,Rice, Sugarcane
S1966,-26.4784,132.379,12:03.0,34.2,Loam,Rice, Sugarcane
S1967,-2.3649,-6.4404,53:03.0,18.6,Sandy,Corn, Sunflower
S1968,18.758,0.6613,05:03.0,14.2,Sandy,Millet, Sorghum
S1969,-64.9857,-120.3819,13:03.0,30.8,Clay,Rice, Sugarcane
S1970,-76.1241,51.6517,50:03.0,11.2,Sandy,Millet, Sorghum
S1971,-51.9269,-112.714,59:03.0,26.5,Clay,Rice, Sugarcane
S1972,-24.7999,78.229,11:03.0,26.1,Loam,Rice, Sugarcane
S1973,-68.7006,-97.0753,50:03.0,29.4,Loam,Rice, Sugarcane
S1974,56.0111,79.292,07:03.0,9.3,Clay,Wheat, Peas
S1975,-3.327,-7.6267,19:03.0,17.8,Clay,Corn, Soybeans
S1976,-52.0733,-121.9513,37:03.0,32.9,Clay,Rice, Sugarcane
S1977,60.0057,-171.9194,47:03.0,15.5,Loam,Maize, Cotton
S1978,-82.234,26.4551,47:03.0,31.9,Loam,Rice, Sugarcane
S1979,-60.9968,46.6346,52:03.0,28.4,Clay,Rice, Sugarcane
S1980,-82.9456,26.0169,45:03.0,31.3,Clay,Rice, Sugarcane
S1981,-79.9358,-87.0265,26:03.0,24.2,Clay,Corn, Soybeans
S1982,-57.5932,164.9658,57:03.0,27.7,Clay,Rice, Sugarcane
S1983,17.8844,22.8977,09:03.0,21.2,Clay,Corn, Soybeans
S1984,-86.6484,79.037,56:03.0,11.3,Loam,Wheat, Barley
S1985,29.1141,-77.9563,11:03.0,18.7,Loam,Maize, Cotton
S1986,-74.5653,-18.2868,46:03.0,25.9,Sandy,Potatoes, Carrots
S1987,88.6996,132.2289,58:03.0,29,Clay,Rice, Sugarcane
S1988,-59.298,118.9309,07:03.0,31.2,Clay,Rice, Sugarcane
S1989,18.151,106.0618,34:03.0,8.8,Loam,Wheat, Barley
S1990,57.6816,-114.5217,42:03.0,24.7,Sandy,Corn, Sunflower
S1991,28.7368,-84.7725,45:03.0,6.1,Loam,Wheat, Barley
S1992,40.3536,-56.6383,58:03.0,19.2,Clay,Corn, Soybeans
S1993,-8.3754,32.6146,01:03.0,8.8,Sandy,Millet, Sorghum
S1994,-48.6335,-41.2337,46:03.0,12.1,Sandy,Millet, Sorghum
S1995,-70.4574,-107.1545,15:03.0,7,Clay,Wheat, Peas
S1996,64.7265,1.5694,26:03.0,20.7,Clay,Corn, Soybeans
S1997,-14.4369,-126.158,07:03.0,24.1,Sandy,Corn, Sunflower
S1998,-72.6663,-8.6871,12:03.0,6.2,Loam,Wheat, Barley
S1999,20.6547,-165.9468,54:03.0,18,Loam,Maize, Cotton
S2000,51.0963,1.1985,29:03.0,33.1,Loam,Rice, Sugarcane
S2001,-68.847,-6.3933,15:03.0,9.4,Sandy,Millet, Sorghum
S2002,-66.5408,37.2509,47:03.0,24,Sandy,Corn, Sunflower
S2003,58.9539,142.9088,52:03.0,11.7,Loam,Wheat, Barley
S2004,49.4767,53.7234,50:03.0,28.1,Sandy,Potatoes, Carrots
S2005,3.968,-46.6641,03:03.0,31.8,Loam,Rice, Sugarcane
S2006,-82.1811,10.7339,38:03.0,18.8,Loam,Maize, Cotton
S2007,-48.6925,108.8281,46:03.0,5.3,Loam,Wheat, Barley
S2008,52.12,-42.7549,37:03.0,31.1,Sandy,Potatoes, Carrots
S2009,16.0287,86.9019,36:03.0,27.6,Sandy,Potatoes, Carrots
S2010,47.0771,70.8147,51:03.0,33.1,Loam,Rice, Sugarcane
S2011,-72.411,-131.8021,57:03.0,20.4,Sandy,Corn, Sunflower
S2012,-4.1146,-96.2954,34:03.0,16,Loam,Maize, Cotton
S2013,64.6296,-78.024,52:03.0,12.1,Loam,Wheat, Barley
S2014,67.8179,-32.8872,03:03.0,31.3,Sandy,Potatoes, Carrots
S2015,-55.9762,75.2936,33:03.0,28.6,Clay,Rice, Sugarcane
S2016,52.096,28.0754,27:03.0,22.1,Loam,Maize, Cotton
S2017,-68.7909,-177.4101,42:03.0,26.7,Sandy,Potatoes, Carrots
S2018,27.8183,67.596,56:03.0,8.3,Sandy,Millet, Sorghum
S2019,-33.1377,-49.5829,18:03.0,23.9,Sandy,Corn, Sunflower
S2020,-62.1399,54.5673,31:03.0,20.9,Loam,Maize, Cotton
S2021,-44.3461,127.7917,04:03.0,13.7,Loam,Wheat, Barley
S2022,-13.7589,-48.3681,58:03.0,5.2,Loam,Wheat, Barley
S2023,-40.3991,65.0181,25:03.0,15.1,Loam,Maize, Cotton
S2024,45.8949,-31.2379,29:03.0,25.8,Loam,Rice, Sugarcane
S2025,51.0819,-6.3116,49:03.0,33.6,Clay,Rice, Sugarcane
S2026,-23.3617,19.7681,53:03.0,28.8,Loam,Rice, Sugarcane
S2027,-44.32,-69.6049,35:03.0,13.7,Sandy,Millet, Sorghum
S2028,-28.0159,73.9781,46:03.0,26.3,Clay,Rice, Sugarcane
S2029,42.4408,127.7996,36:03.0,25.1,Sandy,Potatoes, Carrots
S2030,28.6709,89.2131,44:03.0,22,Loam,Maize, Cotton
S2031,-9.6129,71.7521,56:03.0,19,Loam,Maize, Cotton
S2032,-60.8769,-102.7951,20:03.0,24,Clay,Corn, Soybeans
S2033,-17.899,-58.1624,39:03.0,11.4,Sandy,Millet, Sorghum
S2034,9.1037,70.9407,34:03.0,21.6,Sandy,Corn, Sunflower
S2035,37.2222,-122.1343,07:03.0,13.4,Loam,Wheat, Barley
S2036,83.6226,-178.0954,13:03.0,15.9,Loam,Maize, Cotton
S2037,-73.6041,-127.6818,22:03.0,28,Loam,Rice, Sugarcane
S2038,76.6551,-23.2641,24:03.0,27.4,Sandy,Potatoes, Carrots
S2039,-78.4655,-100.1627,13:03.0,30.1,Loam,Rice, Sugarcane
S2040,-75.5928,-166.4081,07:03.0,12.6,Sandy,Millet, Sorghum
S2041,-20.8213,174.4013,34:03.0,6.2,Sandy,Millet, Sorghum
S2042,20.5138,7.562,09:03.0,34.6,Clay,Rice, Sugarcane
S2043,38.089,35.0901,25:03.0,34.3,Sandy,Potatoes, Carrots
S2044,80.2289,115.2823,03:03.0,22.6,Loam,Maize, Cotton
S2045,25.2524,-21.9701,08:03.0,18.8,Clay,Corn, Soybeans
S2046,-53.6927,56.4783,27:03.0,24.7,Clay,Corn, Soybeans
S2047,54.7038,-77.0377,01:03.0,20.7,Loam,Maize, Cotton
S2048,-83.9503,35.8254,47:03.0,15.1,Loam,Maize, Cotton
S2049,2.8465,-96.5984,08:03.0,7.4,Sandy,Millet, Sorghum
S2050,-59.4931,-167.018,58:03.0,14.1,Clay,Wheat, Peas
S2051,-46.9338,-179.8966,48:03.0,26.2,Sandy,Potatoes, Carrots
S2052,-61.6599,178.8542,05:03.0,7.3,Sandy,Millet, Sorghum
S2053,50.3411,-52.874,57:03.0,24.9,Sandy,Corn, Sunflower
S2054,-18.8742,30.9889,42:03.0,29.6,Clay,Rice, Sugarcane
S2055,3.1937,85.2932,43:03.0,22.9,Clay,Corn, Soybeans
S2056,-77.6489,-147.5403,10:03.0,6.3,Sandy,Millet, Sorghum
S2057,-38.7911,118.7153,17:03.0,21.9,Sandy,Corn, Sunflower
S2058,74.7016,-54.6857,22:03.0,13.3,Clay,Wheat, Peas
S2059,83.3918,-80.4572,36:03.0,8.3,Clay,Wheat, Peas
S2060,19.1454,-109.9709,56:03.0,18.5,Loam,Maize, Cotton
S2061,77.3485,26.9664,48:03.0,21.6,Loam,Maize, Cotton
S2062,-43.0006,-33.4315,58:03.0,28.4,Sandy,Potatoes, Carrots
S2063,-70.8363,-153.9411,40:03.0,31.2,Loam,Rice, Sugarcane
S2064,-37.0347,160.9256,29:03.0,19.9,Loam,Maize, Cotton
S2065,54.5296,164.4154,33:03.0,11.7,Clay,Wheat, Peas
S2066,67.7003,112.733,56:03.0,10.3,Sandy,Millet, Sorghum
S2067,13.4809,69.9091,23:03.0,27.4,Clay,Rice, Sugarcane
S2068,83.89,22.7407,26:03.0,23.3,Sandy,Corn, Sunflower
S2069,48.5941,92.6904,53:03.0,18.6,Sandy,Corn, Sunflower
S2070,83.023,-14.8146,23:03.0,30.8,Loam,Rice, Sugarcane
S2071,-7.0703,31.2575,22:03.0,8,Sandy,Millet, Sorghum
S2072,-85.0769,-138.1434,30:03.0,9.1,Clay,Wheat, Peas
S2073,-77.8402,48.1182,13:03.0,31.4,Loam,Rice, Sugarcane
S2074,88.9556,63.6887,07:03.0,26.8,Clay,Rice, Sugarcane
S2075,-48.6126,-66.337,40:03.0,9,Sandy,Millet, Sorghum
S2076,81.9802,5.9415,43:03.0,24.5,Sandy,Corn, Sunflower
S2077,-88.2498,119.5837,24:03.0,28.7,Clay,Rice, Sugarcane
S2078,-45.3136,-146.5166,02:03.0,6.7,Clay,Wheat, Peas
S2079,31.2656,115.5869,55:03.0,32.6,Sandy,Potatoes, Carrots
S2080,-76.3148,155.3026,55:03.0,31.9,Sandy,Potatoes, Carrots
S2081,-4.22,-52.7263,59:03.0,30.2,Loam,Rice, Sugarcane
S2082,70.9769,-83.1327,30:03.0,22.3,Clay,Corn, Soybeans
S2083,80.4813,65.9186,12:03.0,29.1,Clay,Rice, Sugarcane
S2084,73.7869,-0.3602,24:03.0,21.8,Sandy,Corn, Sunflower
S2085,-54.06,84.7545,35:03.0,9.6,Sandy,Millet, Sorghum
S2086,67.0936,-105.5597,18:03.0,28.7,Sandy,Potatoes, Carrots
S2087,-53.502,-90.1096,39:03.0,33.1,Clay,Rice, Sugarcane
S2088,21.3474,-123.8416,57:03.0,17.4,Clay,Corn, Soybeans
S2089,-70.7959,151.2677,41:03.0,30.9,Sandy,Potatoes, Carrots
S2090,31.6462,58.8327,46:03.0,34.5,Sandy,Potatoes, Carrots
S2091,20.4889,95.1279,25:03.0,30.3,Clay,Rice, Sugarcane
S2092,7.4653,-164.7853,51:03.0,34.2,Sandy,Potatoes, Carrots
S2093,-3.1874,43.4403,21:03.0,18.4,Loam,Maize, Cotton
S2094,-1.3787,174.7301,37:03.0,13.6,Clay,Wheat, Peas
S2095,71.46,132.7568,18:03.0,16.6,Clay,Corn, Soybeans
S2096,-1.655,174.3821,57:03.0,28.4,Loam,Rice, Sugarcane
S2097,74.8812,-79.104,44:03.0,22.8,Clay,Corn, Soybeans
S2098,-50.0233,27.5995,25:03.0,27.6,Loam,Rice, Sugarcane
S2099,-80.2533,107.7372,20:03.0,28.7,Loam,Rice, Sugarcane
S2100,-3.9024,14.6765,53:03.0,16,Sandy,Corn, Sunflower
S2101,0.4455,-38.2619,39:03.0,29.2,Clay,Rice, Sugarcane
S2102,33.541,-117.0719,31:03.0,22.2,Clay,Corn, Soybeans
S2103,85.7713,71.368,45:03.0,14.3,Clay,Wheat, Peas
S2104,-7.1873,68.1158,44:03.0,23.7,Clay,Corn, Soybeans
S2105,-87.8724,-104.1291,44:03.0,23,Clay,Corn, Soybeans
S2106,14.5815,-62.843,41:03.0,34.1,Sandy,Potatoes, Carrots
S2107,20.3001,-86.5077,34:03.0,11.1,Sandy,Millet, Sorghum
S2108,8.7414,-94.6299,38:03.0,23.4,Loam,Maize, Cotton
S2109,-5.1578,40.7103,10:03.0,21.3,Clay,Corn, Soybeans
